,Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
2201,0,电影评论\2021电影\1199007,侍神令,78,男女主演技在线,8,0,0,2,1640000000000.0,f8320b26d30ab433c5a54546d21f414c,9ced02bcb407aaf0c22e4abcade8e68d,24446b4f3185f09db2dd7975b42b1ce0,0,4,2,0,63.9,31.58,4.52,1610000000000.0,537583,5894885,奇幻
2202,0,电影评论\2021电影\1309249,宝可梦：皮卡丘和可可的冒险,606,国语配音略出戏。,6,0,0,3,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,aba7d5fad29f51788443d08a73f52140,fcf8eff962863797c7bbb1b556c2ee77,0,24,22,0,73.28,21.79,4.93,1630000000000.0,35010,1557212,动画
2203,1,电影评论\2021电影\1299124,新神榜：哪吒重生,238,他给不了满分吗,9,0,0,2,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,e0999288e45f99fd26de8616764aebcb,7f08dd2faec0cda0c3505c2ec768bf40,0,5,2,0,73.84,20.85,5.31,1610000000000.0,266547,10415696,"动作,奇幻,动画"
2204,1,电影评论\2021电影\1218142,拆弹专家2,855,刘德华演的很好呀,10,0,0,2,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,4ac24902c107b6bbd684cf61d0267b05,52a8845313371d745c2b55bfe40f1bd6,28,57,30,0,86.52,10.12,3.36,1610000000000.0,310427,34000993,"动作,犯罪"
2205,1,电影评论\2021电影\1229308,第十一回,60,味道还不错，卫生干净，可以关注一下！,9,0,0,2,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,36bce3565969eba9112bd76f96e6559b,63e9b894645f5ad25cd1650eda02e63f,1,14,9,0,53.07,38.95,7.98,1620000000000.0,150547,1926050,"剧情,喜剧,家庭"
2206,1,电影评论\2021电影\1356063,峰爆,605,向英雄们致敬！,9,0,0,3,1640000000000.0,f8320b26d30ab433c5a54546d21f414c,e07d8422dbfd680914e197398277d38b,01b05ccf1ec8d38a9f0923d51b5e7e5a,1,20,5,0,86.98,11.67,1.35,1630000000000.0,171770,11539185,"剧情,灾难,动作"
2207,0,电影评论\2021电影\894008,寻龙传说,776,太治愈了，太可爱了，太好了（词穷）…,10,0,0,3,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,dfb3dd79cb708d433e95d54a30d7d588,b1112436573e62e8bbe451370f9c664d,13,370,285,0,77.82,16.81,5.37,1610000000000.0,30832,3403512,动画
2208,0,电影评论\2021电影\1207337,神奇女侠1984,455,最后强行father and son真的让我不适。however，好的爆米花电影。御风飞行是真的帅，搞得我要再重温一下超人了…,9,0,0,3,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,dfb3dd79cb708d433e95d54a30d7d588,b1112436573e62e8bbe451370f9c664d,13,370,285,0,52.98,34.88,12.14,1610000000000.0,111890,4238225,"动作,奇幻,冒险"
2209,1,电影评论\2021电影\1278054,寻汉计,642,人到中年就是这样的。乱中有序的活着。,8,0,0,1,1620000000000.0,f8320b26d30ab433c5a54546d21f414c,269081a6067bc80c53066d45f2272f26,25c3eef7727cf33114fee971463890d5,7,69,35,0,58.05,32.25,9.7,1620000000000.0,30559,110106,"喜剧,爱情"
2210,0,电影评论\2021电影\1174000,日常幻想指南,833,剧情比较平淡…没有特别突出的重点，如果把男主的特殊能力再多表现点应该会更好！结局都猜到了。。作为娱乐看看很不错了。,7,4,0,2,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,a4551b442592204213c9f6446549f620,510484f0dab6edcd8eff1470e51090ca,2,4,1,0,58.89,27.25,13.85,1630000000000.0,85867,751018,"喜剧,奇幻,爱情"
2211,1,电影评论\2021电影\1337700,中国医生,552,是啊。是的．是啊，今天又要得元气,3,0,0,2,1640000000000.0,f8320b26d30ab433c5a54546d21f414c,0c642bad9f0e8b04b7b96678e401fbe6,832ae49b26b45843db0c015f01282c23,4,7,3,0,88.87,8.08,3.05,1630000000000.0,475631,36540296,剧情
2212,1,电影评论\2021电影\1213261,热带往事,114,不好看，画面不清晰。,0,0,0,1,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,804307d8940afde1ca972a0188692032,e7f010a34813a3675c2cdc6c224d2405,1,7,2,0,50.13,32.31,17.56,1620000000000.0,65195,1669849,"剧情,犯罪,悬疑"
2213,1,电影评论\2021电影\1334342,送你一朵小红花,637,一首歌，想起那个人,9,0,0,2,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,1117fcc7a83daad3005191543bb346c3,3551b23b3422090b2a9ecac94188438c,1,16,7,0,86.38,8.08,5.53,1610000000000.0,708308,38440089,"剧情,家庭"
2214,1,电影评论\2021电影\461076,紧急救援,32,不好好见见你呢,10,0,0,2,1640000000000.0,f8320b26d30ab433c5a54546d21f414c,9c49eaf43ea98994efc6bf84bc071b40,1f7db1e687cc0409b787ce4db7b00c75,1,10,3,0,81.94,15.92,2.15,1610000000000.0,651545,12564181,"剧情,灾难,动作"
2215,0,电影评论\2021电影\335440,混沌行走,277,跟名字一样混沌，风光片。,6,0,0,4,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,ca8ca5b6aab6e6749f1b6aa27ed95494,22b7241d10929ed2f4acd425318c9036,8,736,830,0,39.29,41.94,18.76,1630000000000.0,24335,201264,"科幻,冒险,动作"
2216,1,电影评论\2021电影\1278054,寻汉计,671,温柔的都市男女。,8,0,0,4,1620000000000.0,f8320b26d30ab433c5a54546d21f414c,ca8ca5b6aab6e6749f1b6aa27ed95494,22b7241d10929ed2f4acd425318c9036,8,964,830,0,58.05,32.25,9.7,1620000000000.0,30559,110106,"喜剧,爱情"
2217,1,电影评论\2021电影\1299124,新神榜：哪吒重生,110,给别人买的票。不知道啥样,8,0,0,2,1640000000000.0,f8320b26d30ab433c5a54546d21f414c,e9f024c8489feed7e65c1e1f2ce1c04b,cce939b33807a17a743d9a02d29d5e8c,0,24,16,0,73.84,20.85,5.31,1610000000000.0,266547,10415696,"动作,奇幻,动画"
2218,1,电影评论\2021电影\461076,紧急救援,2,"林超贤日常虐彭于晏

把生的机会留给别人，将死的威胁留给自己
幸亏没有喝饮料，全程无尿点
身后一位白发阿婆散场后盯着屏幕，久久不愿离去
可能是个有故事的人吧",10,549,33,2,1610000000000.0,f8320b26d30ab433c5a54546d21f414c,8238f6b517ebf284d8110041dd611029,609710ea327daab82f95acd8ecd45e3d,0,34,25,0,81.94,15.92,2.15,1610000000000.0,651545,12564181,"剧情,灾难,动作"
2219,1,电影评论\2021电影\1302235,超越,575,不管你现在在哪里 无论你是谁 都要有一颗热爱的灵魂 坚持✊你就是最棒的,10,0,0,2,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,edb183abf8231f8b0be5997ff3614673,1e67117a2729bf4ce33a3b13e42181b4,4,4,2,0,62.87,26.68,10.45,1620000000000.0,237013,4114296,"剧情,喜剧"
2220,1,电影评论\2021电影\343568,哥斯拉大战金刚,396,真的太好玩了，又解压又锻炼身体，真是不错的体验,10,0,0,2,1640000000000.0,f8320b26d30ab433c5a54546d21f414c,a6132c5ca1d81971f968b109352e9aef,35bbd13063c58bca9430dbb1503227be,9,21,2,0,76.74,18.21,5.05,1620000000000.0,506799,32917477,"动作,冒险,科幻"
2221,0,电影评论\2021电影\1222234,我的姐姐,145,我也有个弟弟 想想自己天天和弟弟打打闹闹嫌他烦真的是 感觉电影好真实啊 看得我都忍不住了 就那种停不下来的 …子枫的演技真的绝绝子 从小就是演技好 未来金马奖啊,9,0,0,2,1640000000000.0,f8320b26d30ab433c5a54546d21f414c,2930b99a2272f8630a5c3f952c029071,dfa15fee91de21102ee3e33c54ab2ebd,0,7,3,0,77.42,17.47,5.11,1620000000000.0,482535,23371601,"剧情,家庭"
2222,0,电影评论\2021电影\1299372,你好，李焕英,277,不错好看可以的啊啊啊,9,0,0,1,1640000000000.0,f8320b26d30ab433c5a54546d21f414c,63d9ac58d71ce3f3cb56d8facc3fff69,aedadeff1d47d5f8eb2e1a9655c61e59,0,8,3,0,88.72,9.95,1.33,1610000000000.0,1162302,120939591,"喜剧,剧情"
2223,0,电影评论\2021电影\1202638,失控玩家,78,电影内容创意不错,10,0,0,2,1640000000000.0,f8320b26d30ab433c5a54546d21f414c,d89b013e688c55b3a8daf3fe0a82ae8b,be1e27fe7e0610e2cfee18a768d1d414,5,7,4,0,77.07,17.72,5.21,1630000000000.0,97656,15759101,"动作,冒险"
2224,0,电影评论\2021电影\1298311,追虎擒龙,840,"超好看，打戏特别燃，10分推荐
我太喜欢看这种片了
不过因为我不是广东人，所以我可能比较喜欢中文

这个全程粤语，不看字幕还听不懂

一直不喜欢谢霆锋，不过演的电影角色好看，演技也好
推荐大家去看哦



















10分",10,0,0,2,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,8ca1398d130e88bfd613de1e609f4375,f33cfe4508183d333e441682d002b6ab,0,12,4,0,64.51,32.47,3.02,1620000000000.0,146662,6345965,"犯罪,剧情,动作"
2225,0,电影评论\2021电影\1360088,关于我妈的一切,825,好看，感人，一包抽纸都用完了。母亲真是伟大，要在这所剩不多的日子里，好好爱自己的母亲！,10,0,0,2,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,209b34446589663c0124910d22fe88df,f972186c38ae8efab9e1c3ff98cb47b4,0,14,10,0,87.19,9.05,3.77,1630000000000.0,154657,4456512,剧情
2226,0,电影评论\2021电影\1174000,日常幻想指南,653,烂片那就多写几个烂片,1,1,0,2,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,4eb5ec44d1eaba6d76414747c1e57f4a,616553173fb6c779b5618a43323b7774,2,7,1,0,58.89,27.25,13.85,1630000000000.0,85867,751018,"喜剧,奇幻,爱情"
2227,1,电影评论\2021电影\1229308,第十一回,916,看了好久了  记忆犹新  ,8,0,0,2,1620000000000.0,f8320b26d30ab433c5a54546d21f414c,e869cef024673b413689a0bed0cd2432,3f5813dfb9ffee6f079e14afc18fde45,1,25,10,0,53.07,38.95,7.98,1620000000000.0,150547,1926050,"剧情,喜剧,家庭"
2228,1,电影评论\2021电影\1207337,神奇女侠1984,123,一朵鲜花插在屎中,2,0,0,2,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,fb97547900f500270503b6b9763ac5c6,2c5922d0b478931f63844ab5c3f6c487,2,17,9,0,52.98,34.88,12.14,1610000000000.0,111890,4238225,"动作,奇幻,冒险"
2229,1,电影评论\2021电影\1336183,1921,146,致敬那段不朽岁月,9,0,0,2,1640000000000.0,f8320b26d30ab433c5a54546d21f414c,f72f20b94ea4bae6e9745b7ca1b8b496,23d9a891f543af878e3ea3aea6715c5d,0,14,5,0,88.05,8.87,3.08,1630000000000.0,426793,14446755,"剧情,历史"
2230,1,电影评论\2021电影\1298908,完美受害人,182,你长脑袋只是为了让自己显高吗？,10,0,0,2,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,eee2edd5cf3021fd8d817406de5cfc02,ca9cebda0a8e2fee57e8669797f43fd0,2,3,1,0,68.51,16.99,14.5,1620000000000.0,28102,432076,"悬疑,犯罪,剧情"
2231,0,电影评论\2021电影\345006,西游记之再世妖王,607,没啥可说的，剧情硬凑，孙悟空看不出什么“心“，只知道闯祸，果子精强行卖萌惹人讨厌，特效确实可以，有一说一。看预告感觉是悟空的自我救赎再登妖王，实际上就是打打怪，过程实在是粗糙…,2,0,0,3,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,0e50b3a56c632785aaaab9199945f75f,ff94717a1f64e9488ae86aff48313c81,16,82,24,0,67.33,23.78,8.9,1620000000000.0,242707,3447861,"动画,奇幻,动作"
2232,1,电影评论\2021电影\1336183,1921,129,菜是很可口的，但有点小贵，可以加以调整。,9,0,0,3,1640000000000.0,f8320b26d30ab433c5a54546d21f414c,48e13e6668ef1c77158df596674f9451,d778e554f49f4a9c352c15c0e56c2690,0,19,12,0,88.05,8.87,3.08,1630000000000.0,426793,14446755,"剧情,历史"
2233,0,电影评论\2021电影\1332048,没有过不去的年,880,没有过不去的年，齐了这年就过得去了。爱情，亲情，友情都是嘛，总是要互相付出，相互陪伴的。,10,0,0,3,1610000000000.0,f8320b26d30ab433c5a54546d21f414c,f4229fa71c0da5f8dd1a199ea4732b1d,cf6c80287be6e0cde5e0c7cea159dcd6,4,12,10,0,74.47,4.42,21.11,1610000000000.0,12600,1150620,"家庭,剧情"
2234,0,电影评论\2021电影\1298367,悬崖之上,750,太坑了，就是个序篇啊！各种电影元素大杂烩，星球大战，骇客帝国，指环王，权力的游戏，角斗士，都能看到影子！依然是科技发达，还近身肉搏！伐灵！,1,0,0,1,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,9562f7e9b71b5338b8347c1de34be104,314c7eaee1051398851597e60dd665ca,0,81,7,0,83.38,12.09,4.53,1620000000000.0,143137,30845923,"剧情,悬疑,动作"
2235,1,电影评论\2021电影\1226046,人之怒,819,电影院十分干净,10,0,0,2,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,28f22bd0995ce994c11908b4e6d82785,6a0d97b809c9ed588cf37a2d00c76bc1,0,26,4,0,67.39,27.4,5.22,1620000000000.0,57070,4896746,动作
2236,0,电影评论\2021电影\644174,黑白魔女库伊拉,165,一个人可以不善良，但是千万不要有谋害别人的坏心思。,7,0,0,2,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,1d415d101d801cfd84f19968dbcd9f2b,6adbffb5623978dc8e4dff7356b395b2,0,8,3,0,81.89,14.28,3.82,1620000000000.0,39798,4241438,"喜剧,犯罪"
2237,0,电影评论\2021电影\1299124,新神榜：哪吒重生,59,可以，估计还有后续,10,0,0,2,1640000000000.0,f8320b26d30ab433c5a54546d21f414c,0192f0f5946301b60364a75462c36627,2a397e7fcf8e2cf5301193d2ff4718b6,0,7,5,0,73.84,20.85,5.31,1610000000000.0,266547,10415696,"动作,奇幻,动画"
2238,0,电影评论\2021电影\1217023,唐人街探案3,342,一般般，将就看吧,8,0,0,2,1640000000000.0,f8320b26d30ab433c5a54546d21f414c,0192f0f5946301b60364a75462c36627,2a397e7fcf8e2cf5301193d2ff4718b6,0,7,5,0,69.33,28.67,2.0,1610000000000.0,4468547,95018939,"喜剧,悬疑"
2239,0,电影评论\2021电影\1298908,完美受害人,876,继《悬崖之上》之后，演技派演员李乃文又一部力作，剧情也相当的紧张，故事情节环环相扣，影院也很棒，值得推荐。,10,1,0,2,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,c1c59fbd151dac185236651aa1519e5e,4249cb5c6db46eab6ce05e7b604cbfea,0,8,3,0,68.51,16.99,14.5,1620000000000.0,28102,432076,"悬疑,犯罪,剧情"
2240,1,电影评论\2021电影\1309249,宝可梦：皮卡丘和可可的冒险,987,嗯，啥也不是,5,0,0,2,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,e4e29ea55dc3cb20b460c5686c0380b4,c4593246240c47d885c4b73720c05b89,0,9,4,0,73.28,21.79,4.93,1630000000000.0,35010,1557212,动画
2241,0,电影评论\2021电影\1244901,许愿神龙,583,不咋滴，但是神龙很可爱,0,0,0,2,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,602a11411639b2886f1de38d97b864f6,4a5f1a9b3f6e80471697aeb143415fc8,0,5,2,0,81.24,12.89,5.87,1610000000000.0,81537,4801897,"动画,喜剧,奇幻"
2242,1,电影评论\2021电影\1218142,拆弹专家2,272,不错那几句话,9,0,0,1,1640000000000.0,f8320b26d30ab433c5a54546d21f414c,4f7fefa064d2649b30e14d5531724caa,428aacaf7752b45140ffe438dcea5a64,0,17,3,0,86.52,10.12,3.36,1610000000000.0,310427,34000993,"动作,犯罪"
2243,0,电影评论\2021电影\1360592,当男人恋爱时,247,奔女主去的，剧情转折有点生硬了,7,0,0,3,1640000000000.0,f8320b26d30ab433c5a54546d21f414c,36c70c35097f10158fa8fe700ff96a12,4d5774286dfdd5dca3701b2237f0c6bc,5,45,8,0,69.47,20.0,10.53,1620000000000.0,56474,8156525,"爱情,剧情"
2244,1,电影评论\2021电影\1299372,你好，李焕英,307,好好休息吧，我们的生活方式是,9,0,0,2,1640000000000.0,f8320b26d30ab433c5a54546d21f414c,b35d2de4c1fa38e2a0bdc66efc2fe0fa,6d102d5a3a0f731aae2448ad2fd18648,0,5,3,0,88.72,9.95,1.33,1610000000000.0,1162302,120939591,"喜剧,剧情"
2245,1,电影评论\2021电影\247871,我要我们在一起,323,很好，可惜那个人已经没了,10,0,0,2,1640000000000.0,f8320b26d30ab433c5a54546d21f414c,4589e932c9b2cc162bfebbce48cbd5fc,a695dc4e05d12857a66ec413677b316a,1,8,4,0,61.14,27.97,10.9,1620000000000.0,403547,8835864,"爱情,剧情"
2246,1,电影评论\2021电影\1302235,超越,384,记录旅途途径进入天,9,0,0,3,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,13bf0d33588d0105ff392fa128180535,2fae69423f1790504950dbdb5beed5e3,3,58,6,0,62.87,26.68,10.45,1620000000000.0,237013,4114296,"剧情,喜剧"
2247,0,电影评论\2021电影\1225754,猫和老鼠,901,可怜的汤姆，非常可怜，不喜欢这种虐的片,9,0,0,2,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,bf5f12c323569742fad21830afe43fd1,443cbf9f3a3ae8c5e7adcf47ce4d05b5,1,14,3,0,61.08,25.7,13.22,1610000000000.0,298926,3041980,"喜剧,动画,冒险"
2248,1,电影评论\2021电影\1299372,你好，李焕英,61,好像都会这样呢……一个人走的很幸福哦……在一起就会觉得你有一颗善良幸福快乐生活一点通快乐和悲伤了！一次就在这个,10,0,0,3,1640000000000.0,f8320b26d30ab433c5a54546d21f414c,86c889f98559a891a98f42249726ca32,628b007160e8a173707c9f1ee890dfc4,0,13,2,0,88.72,9.95,1.33,1610000000000.0,1162302,120939591,"喜剧,剧情"
2249,0,电影评论\2021电影\343034,速度与激情9,218,动作片，场面宏大，值得一看,9,0,0,2,1640000000000.0,f8320b26d30ab433c5a54546d21f414c,8d5aff36ce7fa31221aaecfaed7a957a,befc4a06b1ee25afbd75636cf262bf8c,1,3,1,0,57.25,26.42,16.34,1620000000000.0,1280573,35429709,"动作,犯罪,冒险"
2250,0,电影评论\2021电影\1278054,寻汉计,466,很无聊，睡着了,1,3,0,2,1620000000000.0,f8320b26d30ab433c5a54546d21f414c,af6657cbb4a00e308d845059c5b03aa6,0a2b40e398d578b89f1ce3203161ee92,0,5,2,0,58.05,32.25,9.7,1620000000000.0,30559,110106,"喜剧,爱情"
2251,0,电影评论\2021电影\1298367,悬崖之上,720,共鸣点少了一些，没有让我觉得很深刻,8,0,0,3,1640000000000.0,f8320b26d30ab433c5a54546d21f414c,72a85669b4d1640abf3231aa3c95e1dc,59c701e8e5ef5b6f1bdcef0ffbb425f6,0,27,21,0,83.38,12.09,4.53,1620000000000.0,143137,30845923,"剧情,悬疑,动作"
2252,1,电影评论\2021电影\1299178,名侦探柯南：绯色的子弹,803,名侦探柯南yyds！！！,10,0,0,3,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,8c905ae993ae4a9fab6acfc5a60af0b3,489283c205f89d1c8204ba898f94eac7,10,10,5,0,68.22,19.66,12.12,1620000000000.0,158357,6413152,"动作,动画,悬疑"
2253,0,电影评论\2021电影\1336183,1921,105,黄轩、袁文康非常棒，张颂文、倪妮也很可。没想到泪点在李达和王会悟天台唱国际歌时就出现了，更没想到这个情节是演员现场发挥。有些表演和细节确实做得不错。,8,0,0,2,1640000000000.0,f8320b26d30ab433c5a54546d21f414c,9678a14afcc8424597ab0fbc46192230,b2737ca9be01fe1127cf94e8c7876a61,2,10,6,0,88.05,8.87,3.08,1630000000000.0,426793,14446755,"剧情,历史"
2254,0,电影评论\2021电影\1298542,白蛇2：青蛇劫起,466,3D国漫YYDS!,10,0,0,2,1640000000000.0,f8320b26d30ab433c5a54546d21f414c,66ef4d887e7fef1e5e6b6cd02dbc34eb,2ed8cec9b1850493441e1a7995bda2be,0,6,1,0,81.45,14.48,4.07,1630000000000.0,339059,14866802,"冒险,奇幻,动画"
2255,0,电影评论\2021电影\1174000,日常幻想指南,914,"大家都有自己的幻想 幻想自己的未来自己的生活 
我蛮喜欢这部电影�有意义",8,0,0,2,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,97cb5ff2fc1886c02b120491c9aad2b6,7cb232e3181b3ba356e80033fd893c12,13,7,2,0,58.89,27.25,13.85,1630000000000.0,85867,751018,"喜剧,奇幻,爱情"
2256,1,电影评论\2021电影\1218142,拆弹专家2,789,很好看的一步电影  支持刘德华,10,0,0,2,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,eba522ef56553a92b7fd474594bbe460,c90bb3700cc48f0fd2f265f3eb4131f8,0,6,1,0,86.52,10.12,3.36,1610000000000.0,310427,34000993,"动作,犯罪"
2257,0,电影评论\2021电影\1332048,没有过不去的年,708,没有过不去的年，没有过不去的坎，要常回家看看啊,10,0,0,2,1610000000000.0,f8320b26d30ab433c5a54546d21f414c,bc25a94644ee747e778f9da7e65e8b7f,475a8e2d4bb85977596ae8c257fafd7a,8,44,13,0,74.47,4.42,21.11,1610000000000.0,12600,1150620,"家庭,剧情"
2258,1,电影评论\2021电影\1302134,哆啦A梦：伴我同行2,838,陪别人看的，原以为很一般，实际看下来很好！感动！童年的陪伴,10,0,0,3,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,faf8330f08e6c140653f0d3396a6f335,b84ca6a8395cc60ecfdfa9f55b8cb6ee,6,10,8,0,79.57,15.69,4.74,1620000000000.0,271443,8268344,"剧情,动画"
2259,1,电影评论\2021电影\1299178,名侦探柯南：绯色的子弹,451,没有看完就撤了,0,0,0,2,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,3b0c5ef0b93c36e335ef21fb14e719db,6fba66a1f491e04eb6abfae6f8322abe,0,18,15,0,68.22,19.66,12.12,1620000000000.0,158357,6413152,"动作,动画,悬疑"
2260,1,电影评论\2021电影\1207337,神奇女侠1984,653,在一起的时候就是不知道,10,0,0,2,1620000000000.0,f8320b26d30ab433c5a54546d21f414c,c2553c42746f3548f88fe6c8f647c0b5,2b8ebf46cbf897b88775c6c5f784d6c3,0,18,4,0,52.98,34.88,12.14,1610000000000.0,111890,4238225,"动作,奇幻,冒险"
2261,1,电影评论\2021电影\1229845,晴雅集,925,没有看成所以不与评分啦,0,0,0,2,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,e513103fd05e58b5928e58d057b79cd0,3ce997bfa7a4ea4f5bbf0243b0e40ea9,1,9,7,0,75.35,14.55,10.1,1610000000000.0,254277,11958743,"奇幻,爱情,剧情"
2262,1,电影评论\2021电影\343568,哥斯拉大战金刚,1013,完全不会踩雷的一家店，大家放心大胆来，跟描述的基本没差，金刚超级帅！,10,0,0,2,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,69c59c94efa5006ef3c3b90b308387e2,f5a2675a129c020486a8b7df276a417d,3,5,2,0,76.74,18.21,5.05,1620000000000.0,506799,32917477,"动作,冒险,科幻"
2263,0,电影评论\2021电影\1346626,扫黑·决战,188,太过简单化。,7,0,0,1,1640000000000.0,f8320b26d30ab433c5a54546d21f414c,2257a426af1546cd6ae83b47529f8b88,f8a1133bf9d1550e4e8430f7ce31922f,0,6,5,0,77.88,14.24,7.88,1620000000000.0,88618,12031135,"犯罪,剧情,动作"
2264,1,电影评论\2021电影\1334342,送你一朵小红花,706,好提前团购的券，非常划算，周边吃喝玩乐的地方也很多，非常便捷,10,0,0,2,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,0051b6a3b3ee3d09f68c13a9636a3ff6,f98a39c31aa76c721e9b532ea1d539be,18,17,5,0,86.38,8.08,5.53,1610000000000.0,708308,38440089,"剧情,家庭"
2265,1,电影评论\2021电影\1322799,缉魂,827,不同的身体但住的灵魂是一样的。,10,0,0,2,1620000000000.0,f8320b26d30ab433c5a54546d21f414c,b7a071fe3e3b0adc6d536fbbf7a9c04a,665d8999fe10c13791ec66849cc5f161,2,109,10,0,61.46,25.17,13.37,1610000000000.0,48500,3066410,"犯罪,悬疑,科幻"
2266,1,电影评论\2021电影\1164582,沙丘,770,什么时候才能全部拍完啊,7,0,0,2,1640000000000.0,f8320b26d30ab433c5a54546d21f414c,0ad7a154302311ed0a08b75a3971e537,24c21067c0a067d6b3f83f64a76abbd9,2,7,5,0,59.2,25.29,15.51,1630000000000.0,233983,5760290,"科幻,冒险,动作"
2267,1,电影评论\2021电影\1199007,侍神令,323,还行。咋写到这里来了。,6,0,0,2,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,48fbeb694f219ce66750c1a796ac15d1,25d3aa6d9a59e1e1355ed3f3e903eac6,0,3,2,0,63.9,31.58,4.52,1610000000000.0,537583,5894885,奇幻
2268,1,电影评论\2021电影\343568,哥斯拉大战金刚,185,能陪儿子看就好了，下次带儿子一起去看,10,0,0,2,1640000000000.0,f8320b26d30ab433c5a54546d21f414c,b58c207b1ca1b4d6782506f86a6dc9b2,e68b2e8f279af0f14665cefbc0efbc03,2,7,4,0,76.74,18.21,5.05,1620000000000.0,506799,32917477,"动作,冒险,科幻"
2269,0,电影评论\2021电影\1299372,你好，李焕英,547,精彩绝伦，笑点很多,10,0,0,2,1640000000000.0,f8320b26d30ab433c5a54546d21f414c,b58c207b1ca1b4d6782506f86a6dc9b2,e68b2e8f279af0f14665cefbc0efbc03,2,7,4,0,88.72,9.95,1.33,1610000000000.0,1162302,120939591,"喜剧,剧情"
2270,0,电影评论\2021电影\343034,速度与激情9,175,飙车到科幻电影,5,0,0,1,1640000000000.0,f8320b26d30ab433c5a54546d21f414c,5abc58b40a4572284f71afc3c2ca5ef8,d5c095bbc0e4f59f4fa70318cbe09546,2,12,3,0,57.25,26.42,16.34,1620000000000.0,1280573,35429709,"动作,犯罪,冒险"
2271,0,电影评论\2021电影\343034,速度与激情9,350,场面太精彩了,9,0,0,2,1640000000000.0,f8320b26d30ab433c5a54546d21f414c,56692dd4c4e543d8c508a0e7556b452c,2939f1b805bd8a565a25e8d85004a772,0,20,8,0,57.25,26.42,16.34,1620000000000.0,1280573,35429709,"动作,犯罪,冒险"
2272,1,电影评论\2021电影\1337700,中国医生,564,谢谢我们的白衣天使,5,0,0,2,1640000000000.0,f8320b26d30ab433c5a54546d21f414c,56692dd4c4e543d8c508a0e7556b452c,2939f1b805bd8a565a25e8d85004a772,0,20,8,0,88.87,8.08,3.05,1630000000000.0,475631,36540296,剧情
2273,1,电影评论\2021电影\1218188,怒火·重案,684,谢霆锋演技太好了,7,0,0,2,1640000000000.0,f8320b26d30ab433c5a54546d21f414c,56692dd4c4e543d8c508a0e7556b452c,2939f1b805bd8a565a25e8d85004a772,0,20,8,0,89.19,7.66,3.15,1630000000000.0,405780,34343625,动作
2274,0,电影评论\2021电影\644174,黑白魔女库伊拉,188,"还行吧造型很漂亮
",7,0,0,1,1630000000000.0,f8320b26d30ab433c5a54546d21f414c,414733652ae21672d8b69449126575a2,6122cde2769f8262b5f9d7a3e3b6839c,5,23,2,0,81.89,14.28,3.82,1620000000000.0,39798,4241438,"喜剧,犯罪"
2275,1,电影评论\2021电影\1240838,除暴,23,，吧啦吧你要好好学习,6,0,0,2,1640000000000.0,f8320b26d30ab433c5a54546d21f414c,51b78031bb558bae0eeac33eca23ccf1,7eef48a0f5941b95014163a0881807ab,0,49,7,0,67.91,26.24,5.85,1610000000000.0,76513,14510098,"犯罪,剧情,动作"
2276,1,电影评论\2021电影\1229845,晴雅集,39,，这么好用吗？我,6,0,1,2,1640000000000.0,f8320b26d30ab433c5a54546d21f414c,51b78031bb558bae0eeac33eca23ccf1,7eef48a0f5941b95014163a0881807ab,0,49,7,0,75.35,14.55,10.1,1610000000000.0,254277,11958743,"奇幻,爱情,剧情"
